Customer_ID,Churn_Predict,Probabilidade,Gênero,Idade,Casado,Estado,Número_de_Indicações,Tempo_de_Contrato_Meses,Promoção,Serviço_Telefônico,Múltiplas_Linhas,Serviço_de_Internet,Tipo_de_Internet,Segurança_Online,Backup_Online,Proteção_de_Dispositivo,Suporte_Premium,TV_Streaming,Filmes_Streaming,Música_Streaming,Dados_Ilimitados,Contrato,Fatura_Digital,Método_de_Pagamento,Cobrança_Mensal,Total_Cobrado,Total_Reembolsos,Cobranças_Extras_de_Dados,Cobranças_de_Ligações_Longas,Receita_Total,Status_do_Cliente,Categoria_de_Churn,Motivo_de_Churn,Status_do_Churn,Faixa_Carga_Mensal,Faixa_Idade,Faixa_Tempo_Contrato
25558-GUJ,1,0.6943604106403259,Feminino,31,Não,Gujarat,0,31,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Mensal,Não,Débito em Conta,100.55,2878.75,0.0,0,309.43,3188.18,Permaneceu,Outros,Outros,0,> 100,20-35,>= 24 Meses
93936-UTT,1,0.9236158357075984,Feminino,29,Sim,Uttar Pradesh,1,24,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Não,Não,Sim,Mensal,Sim,Débito em Conta,80.0,624.6,0.0,0,319.36,943.96,Permaneceu,Outros,Outros,0,50-100,20-35,>= 24 Meses
75671-PUD,1,0.9209279376002152,Feminino,34,Sim,Puducherry,8,13,Nenhuma,Sim,Não,Sim,Cabo,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,45.4,80.95,0.0,0,21.62,102.57,Novo Cliente,Outros,Outros,0,20-50,20-35,12-18 Meses
74371-ODI,1,0.7087872526593282,Feminino,64,Não,Odisha,14,14,Promoção 3,Sim,Não,Sim,Fibra Óptica,Não,Sim,Sim,Não,Não,Não,Não,Sim,Mensal,Sim,Cartão de Crédito,79.0,2576.8,0.0,0,581.79,3158.59,Permaneceu,Outros,Outros,0,50-100,> 50,12-18 Meses
33980-PUN,1,0.7311711096618871,Feminino,58,Não,Punjab,9,29,Nenhuma,Não,Não,Sim,Cabo,Sim,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,30.85,394.1,0.0,0,0.0,394.1,Permaneceu,Outros,Outros,0,20-50,> 50,>= 24 Meses
94807-TAM,1,0.897942947737723,Feminino,28,Não,Tamil Nadu,14,18,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,80.9,1152.8,0.0,0,563.08,1715.88,Permaneceu,Outros,Outros,0,50-100,20-35,18-24 Meses
28520-ODI,1,0.6884998899883282,Feminino,27,Não,Odisha,13,16,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,98.65,2537.0,0.0,0,962.0,3499.0,Permaneceu,Outros,Outros,0,50-100,20-35,12-18 Meses
68185-JAM,1,0.6617170034166144,Feminino,28,Sim,Jammu & Kashmir,3,12,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Mensal,Sim,Débito em Conta,106.65,1672.1,0.0,0,659.26,2331.36,Permaneceu,Outros,Outros,0,> 100,20-35,12-18 Meses
97402-PUN,1,0.7592786580756917,Feminino,24,Sim,Punjab,13,8,Nenhuma,Sim,Não,Sim,Cabo,Não,Não,Não,Não,Não,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,55.0,340.4,0.0,0,225.42,565.82,Permaneceu,Outros,Outros,0,50-100,20-35,6-12 Meses
68060-KAR,1,0.6487659615744517,Feminino,21,Sim,Karnataka,10,8,Promoção 4,Sim,Não,Sim,Cabo,Não,Sim,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,51.25,612.1,0.0,0,562.56,1174.66,Permaneceu,Outros,Outros,0,50-100,20-35,6-12 Meses
23632-HAR,1,0.6640237693775366,Feminino,37,Sim,Haryana,2,16,Promoção 5,Sim,Não,Sim,Fibra Óptica,Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Mensal,Não,Débito em Conta,97.1,184.15,0.0,0,78.7,262.85,Novo Cliente,Outros,Outros,0,50-100,36-50,12-18 Meses
38920-PUN,1,0.8352291243783596,Feminino,50,Não,Punjab,8,7,Nenhuma,Sim,Não,Sim,Cabo,Não,Não,Não,Não,Não,Não,Não,Não,Mensal,Sim,Débito em Conta,43.85,43.85,0.0,10,15.9,69.75,Novo Cliente,Outros,Outros,0,20-50,36-50,6-12 Meses
75748-TAM,1,0.7288575759935783,Masculino,41,Não,Tamil Nadu,8,17,Promoção 4,Sim,Não,Sim,Cabo,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,64.9,716.1,0.0,0,149.16,865.26,Permaneceu,Outros,Outros,0,50-100,36-50,12-18 Meses
88689-KAR,1,0.6819274896018687,Feminino,48,Sim,Karnataka,11,26,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cartão de Crédito,69.95,1205.5,0.0,0,438.88,1644.38,Permaneceu,Outros,Outros,0,50-100,36-50,>= 24 Meses
31196-MAD,1,0.6807130438442706,Feminino,45,Sim,Madhya Pradesh,3,31,Nenhuma,Não,Não,Sim,DSL,Não,Não,Não,Não,Sim,Sim,Sim,Não,Mensal,Sim,Débito em Conta,45.9,1332.4,0.0,20,0.0,1352.4,Permaneceu,Outros,Outros,0,20-50,36-50,>= 24 Meses
57012-MAH,1,0.7957531444512805,Feminino,36,Não,Maharashtra,3,33,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Não,Sim,Não,Sim,Não,Não,Sim,Mensal,Não,Débito em Conta,85.3,1219.85,0.0,0,409.5,1629.35,Permaneceu,Outros,Outros,0,50-100,36-50,>= 24 Meses
84470-AND,1,0.7608592630787839,Masculino,30,Não,Andhra Pradesh,12,27,Promoção 5,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Mensal,Não,Débito em Conta,105.3,550.6,0.0,0,223.25,773.85,Permaneceu,Outros,Outros,0,> 100,20-35,>= 24 Meses
84577-TEL,1,0.8790009251723595,Feminino,59,Sim,Telangana,11,29,Nenhuma,Sim,Não,Sim,Cabo,Não,Sim,Não,Não,Sim,Não,Não,Sim,Mensal,Sim,Débito em Conta,59.0,114.15,0.0,0,54.04,168.19,Novo Cliente,Outros,Outros,0,50-100,> 50,>= 24 Meses
28574-UTT,1,0.9311603132629608,Feminino,23,Sim,Uttar Pradesh,4,7,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Não,Não,Sim,Mensal,Sim,Débito em Conta,80.85,356.1,0.0,0,239.55,595.65,Permaneceu,Outros,Outros,0,50-100,20-35,6-12 Meses
23855-MAH,1,0.8842110627081525,Feminino,53,Sim,Maharashtra,13,9,Nenhuma,Sim,Não,Sim,DSL,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Não,Débito em Conta,44.9,111.05,0.0,0,10.16,121.21,Novo Cliente,Outros,Outros,0,20-50,> 50,6-12 Meses
82678-WES,1,0.7674327500455338,Feminino,41,Não,West Bengal,2,18,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Não,Sim,Sim,Sim,Não,Não,Sim,Mensal,Sim,Débito em Conta,91.1,964.35,0.0,0,429.3,1393.65,Permaneceu,Outros,Outros,0,50-100,36-50,18-24 Meses
61634-MAD,1,0.7561289661433725,Feminino,53,Sim,Madhya Pradesh,15,19,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Cartão de Crédito,94.0,1505.45,0.0,0,229.2,1734.65,Permaneceu,Outros,Outros,0,50-100,> 50,18-24 Meses
59750-AND,1,0.7574810557238355,Feminino,49,Sim,Andhra Pradesh,11,4,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cartão de Crédito,74.9,136.05,0.0,0,82.16,218.21,Novo Cliente,Outros,Outros,0,50-100,36-50,< 6 Meses
86369-BIH,1,0.7677707408906081,Feminino,59,Não,Bihar,1,2,Promoção 5,Sim,Sim,Sim,DSL,Não,Sim,Não,Não,Não,Não,Não,Não,Mensal,Não,Débito em Conta,54.3,54.3,0.0,10,34.02,98.32,Novo Cliente,Outros,Outros,0,50-100,> 50,< 6 Meses
86421-TEL,1,0.7468822902418947,Masculino,56,Não,Telangana,8,25,Promoção 2,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Não,Sim,Sim,Não,Mensal,Sim,Débito em Conta,90.65,5931.0,0.0,110,1289.6,7330.6,Permaneceu,Outros,Outros,0,50-100,> 50,>= 24 Meses
26178-GUJ,1,0.763572537634525,Feminino,28,Sim,Gujarat,5,23,Promoção 5,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Não,Não,Sim,Mensal,Não,Débito em Conta,80.2,384.25,0.0,0,244.3,628.55,Permaneceu,Outros,Outros,0,50-100,20-35,18-24 Meses
81763-DEL,1,0.7017419684396511,Masculino,36,Sim,Delhi,7,7,Nenhuma,Sim,Não,Sim,Fibra Óptica,Sim,Não,Sim,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,80.45,137.1,0.0,0,70.82,207.92,Novo Cliente,Outros,Outros,0,50-100,36-50,6-12 Meses
58816-TAM,1,0.9504663453683764,Feminino,70,Sim,Tamil Nadu,14,20,Promoção 5,Sim,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Sim,Não,Não,Sim,Mensal,Sim,Débito em Conta,90.1,816.8,0.0,0,360.0,1176.8,Permaneceu,Outros,Outros,0,50-100,> 50,18-24 Meses
29158-ODI,1,0.7288128113498844,Masculino,48,Sim,Odisha,4,29,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Não,Não,Não,Sim,Mensal,Não,Débito em Conta,79.3,2015.8,0.0,0,977.6,2993.4,Permaneceu,Outros,Outros,0,50-100,36-50,>= 24 Meses
18063-TEL,1,0.8349328789926903,Feminino,43,Sim,Telangana,3,18,Promoção 4,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,92.9,1337.45,0.0,0,389.2,1726.65,Permaneceu,Outros,Outros,0,50-100,36-50,18-24 Meses
57083-KAR,1,0.6841344782585489,Feminino,55,Sim,Karnataka,1,13,Promoção 2,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Mensal,Não,Débito em Conta,98.7,4920.55,0.0,0,2227.54,7148.09,Permaneceu,Outros,Outros,0,50-100,> 50,12-18 Meses
54432-KAR,1,0.7331153652443787,Feminino,55,Sim,Karnataka,4,32,Nenhuma,Sim,Não,Sim,DSL,Não,Não,Não,Não,Não,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,55.9,238.5,0.0,0,70.8,309.3,Permaneceu,Outros,Outros,0,50-100,> 50,>= 24 Meses
35430-ASS,1,0.6776570522216369,Feminino,56,Não,Assam,15,3,Promoção 4,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Não,Não,Não,Mensal,Sim,Cartão de Crédito,78.3,1033.95,0.0,150,415.09,1599.04,Permaneceu,Outros,Outros,0,50-100,> 50,< 6 Meses
55757-KAR,1,0.6517982585248123,Feminino,32,Sim,Karnataka,2,9,Promoção 5,Sim,Não,Sim,Cabo,Não,Não,Sim,Sim,Não,Não,Não,Sim,Mensal,Sim,Cheque por Correio,55.8,154.55,0.0,0,12.57,167.12,Novo Cliente,Outros,Outros,0,50-100,20-35,6-12 Meses
12281-RAJ,1,0.7496087931367383,Masculino,80,Não,Rajasthan,14,25,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Não,Não,Não,Sim,Mensal,Sim,Cartão de Crédito,78.1,864.85,0.0,0,194.26,1059.11,Permaneceu,Outros,Outros,0,50-100,> 50,>= 24 Meses
39534-WES,1,0.7285256395864281,Feminino,60,Sim,West Bengal,10,5,Nenhuma,Não,Não,Sim,Cabo,Sim,Sim,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,35.15,1051.05,0.0,0,0.0,1051.05,Permaneceu,Outros,Outros,0,20-50,> 50,< 6 Meses
84798-PUN,1,0.7082752730177735,Feminino,59,Não,Punjab,1,6,Promoção 4,Sim,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Não,Não,Não,Sim,Mensal,Não,Débito em Conta,80.05,1345.65,0.0,0,764.32,2109.97,Permaneceu,Outros,Outros,0,50-100,> 50,6-12 Meses
64905-UTT,1,0.9462702637807172,Feminino,64,Não,Uttar Pradesh,11,27,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,105.3,1275.65,0.0,0,203.52,1479.17,Permaneceu,Outros,Outros,0,> 100,> 50,>= 24 Meses
29403-UTT,1,0.7252265691804571,Masculino,59,Sim,Uttar Pradesh,14,23,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cartão de Crédito,70.35,2552.9,0.0,0,1067.08,3619.98,Permaneceu,Outros,Outros,0,50-100,> 50,18-24 Meses
44208-AND,1,0.712564593080185,Feminino,25,Sim,Andhra Pradesh,2,20,Nenhuma,Sim,Sim,Sim,DSL,Não,Sim,Sim,Não,Sim,Não,Não,Não,Mensal,Sim,Débito em Conta,69.15,235.0,0.0,0,72.84,307.84,Novo Cliente,Outros,Outros,0,50-100,20-35,18-24 Meses
24054-BIH,1,0.7098894627324968,Feminino,21,Sim,Bihar,6,3,Promoção 4,Não,Não,Sim,Cabo,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,49.85,617.15,0.0,0,0.0,617.15,Permaneceu,Outros,Outros,0,20-50,20-35,< 6 Meses
21218-PUN,1,0.7802958780605616,Masculino,42,Não,Punjab,0,11,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,102.4,6444.05,0.0,0,1118.25,7562.3,Permaneceu,Outros,Outros,0,> 100,36-50,6-12 Meses
28237-JHA,1,0.9485610801911288,Feminino,52,Não,Jharkhand,7,9,Promoção 5,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,69.85,199.85,0.0,0,104.28,304.13,Novo Cliente,Outros,Outros,0,50-100,> 50,6-12 Meses
12584-AND,1,0.8153817335045901,Feminino,64,Não,Andhra Pradesh,11,13,Promoção 4,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Não,Débito em Conta,70.2,1046.5,0.0,0,322.0,1368.5,Permaneceu,Outros,Outros,0,50-100,> 50,12-18 Meses
33621-MAD,1,0.9059152168849904,Feminino,42,Não,Madhya Pradesh,13,12,Promoção 5,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Não,Mensal,Sim,Débito em Conta,70.35,120.25,0.0,20,15.4,155.65,Novo Cliente,Outros,Outros,0,50-100,36-50,12-18 Meses
63117-BIH,1,0.9342341699000996,Feminino,51,Não,Bihar,1,27,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,69.8,377.85,0.0,0,231.0,608.85,Permaneceu,Outros,Outros,0,50-100,> 50,>= 24 Meses
37230-TEL,1,0.7826675557525636,Feminino,19,Não,Telangana,10,9,Nenhuma,Sim,Sim,Sim,DSL,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Não,Débito em Conta,50.7,214.55,39.92,0,65.0,239.63,Permaneceu,Outros,Outros,0,50-100,< 20,6-12 Meses
36369-MAH,1,0.8876543180636403,Masculino,54,Não,Maharashtra,10,13,Promoção 5,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,75.85,724.65,0.0,0,65.88,790.53,Permaneceu,Outros,Outros,0,50-100,> 50,12-18 Meses
31507-RAJ,1,0.7085127733673907,Feminino,39,Não,Rajasthan,3,14,Promoção 2,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,80.0,3769.7,0.0,0,253.92,4023.62,Permaneceu,Outros,Outros,0,50-100,36-50,12-18 Meses
54718-MAH,1,0.915794447373374,Masculino,28,Não,Maharashtra,11,32,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,79.75,769.1,0.0,0,61.02,830.12,Permaneceu,Outros,Outros,0,50-100,20-35,>= 24 Meses
77658-AND,1,0.8868260318504229,Masculino,44,Não,Andhra Pradesh,0,4,Promoção 5,Não,Não,Sim,DSL,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,24.4,24.4,0.0,0,0.0,24.4,Novo Cliente,Outros,Outros,0,20-50,36-50,< 6 Meses
42864-ODI,1,0.7758638774979975,Feminino,29,Não,Odisha,2,10,Promoção 5,Não,Não,Sim,DSL,Não,Sim,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cheque por Correio,30.25,63.75,0.0,0,0.0,63.75,Novo Cliente,Outros,Outros,0,20-50,20-35,6-12 Meses
97820-ODI,1,0.8246257062453124,Masculino,22,Não,Odisha,8,7,Promoção 4,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,100.65,2415.95,5.01,0,625.24,3036.18,Permaneceu,Outros,Outros,0,> 100,20-35,6-12 Meses
51751-KER,1,0.9587169860649668,Feminino,62,Não,Kerala,9,25,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,70.15,123.8,0.0,0,67.5,191.3,Novo Cliente,Outros,Outros,0,50-100,> 50,>= 24 Meses
76419-KAR,1,0.8257374089868875,Masculino,46,Sim,Karnataka,14,28,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Mensal,Não,Débito em Conta,94.9,273.2,0.0,0,8.91,282.11,Novo Cliente,Outros,Outros,0,50-100,36-50,>= 24 Meses
87395-RAJ,1,0.8397635181463088,Masculino,33,Não,Rajasthan,10,3,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Não,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,93.35,3092.0,0.0,0,1048.08,4140.08,Permaneceu,Outros,Outros,0,50-100,20-35,< 6 Meses
11510-KER,1,0.7821587617708018,Feminino,46,Não,Kerala,10,4,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,95.9,827.45,0.0,0,277.2,1104.65,Permaneceu,Outros,Outros,0,50-100,36-50,< 6 Meses
39332-TEL,1,0.9199896039442972,Feminino,44,Sim,Telangana,6,8,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Não,Não,Não,Mensal,Sim,Débito em Conta,80.55,80.55,0.0,60,5.93,146.48,Novo Cliente,Outros,Outros,0,50-100,36-50,6-12 Meses
49304-KAR,1,0.6662136831773686,Feminino,32,Sim,Karnataka,6,33,Nenhuma,Sim,Sim,Sim,DSL,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cartão de Crédito,49.8,49.8,0.0,0,3.97,53.77,Novo Cliente,Outros,Outros,0,20-50,20-35,>= 24 Meses
31129-AND,1,0.9018809757376604,Masculino,68,Não,Andhra Pradesh,15,15,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Não,Mensal,Sim,Débito em Conta,70.35,70.35,0.0,10,14.42,94.77,Novo Cliente,Outros,Outros,0,50-100,> 50,12-18 Meses
32454-UTT,1,0.8089270469428668,Feminino,37,Não,Uttar Pradesh,12,20,Promoção 3,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Sim,Não,Não,Sim,Mensal,Sim,Débito em Conta,92.95,3415.25,0.0,0,1438.93,4854.18,Permaneceu,Outros,Outros,0,50-100,36-50,18-24 Meses
99475-KAR,1,0.7125389167850706,Masculino,22,Sim,Karnataka,11,11,Nenhuma,Sim,Não,Sim,DSL,Não,Sim,Não,Não,Não,Não,Não,Sim,Mensal,Não,Cartão de Crédito,51.55,106.2,0.0,0,37.22,143.42,Novo Cliente,Outros,Outros,0,50-100,20-35,6-12 Meses
66114-MAD,1,0.6889352004096666,Feminino,47,Sim,Madhya Pradesh,6,10,Promoção 3,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Não,Mensal,Não,Débito em Conta,69.75,1729.35,0.0,100,1002.75,2832.1,Permaneceu,Outros,Outros,0,50-100,36-50,6-12 Meses
45324-TAM,1,0.9092199828238908,Feminino,36,Sim,Tamil Nadu,8,14,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Sim,Não,Não,Não,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,84.6,1017.35,0.0,0,30.84,1048.19,Permaneceu,Outros,Outros,0,50-100,36-50,12-18 Meses
37131-MAH,1,0.9146702510897622,Masculino,52,Não,Maharashtra,6,2,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,89.25,89.25,0.0,0,16.64,105.89,Novo Cliente,Outros,Outros,0,50-100,> 50,< 6 Meses
83690-AND,1,0.9108983270706608,Masculino,63,Não,Andhra Pradesh,11,6,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Não,Não,Sim,Mensal,Sim,Débito em Conta,84.9,3369.05,0.0,0,713.2,4082.25,Permaneceu,Outros,Outros,0,50-100,> 50,6-12 Meses
17597-HAR,1,0.8953056976289594,Feminino,33,Sim,Haryana,2,6,Promoção 5,Não,Não,Sim,DSL,Não,Sim,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,29.85,29.85,0.0,0,0.0,29.85,Novo Cliente,Outros,Outros,0,20-50,20-35,6-12 Meses
47441-TEL,1,0.7440211809745496,Feminino,70,Sim,Telangana,8,4,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Não,Sim,Não,Sim,Não,Não,Sim,Mensal,Não,Débito em Conta,86.55,1857.25,0.0,0,468.3,2325.55,Permaneceu,Outros,Outros,0,50-100,> 50,< 6 Meses
13035-KAR,1,0.7471321834679026,Feminino,80,Sim,Karnataka,2,33,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Não,Sim,Mensal,Sim,Débito em Conta,-4.0,1614.7,0.0,0,65.11,1679.81,Permaneceu,Outros,Outros,0,< 20,> 50,>= 24 Meses
59266-MAH,1,0.8554660625982977,Masculino,21,Não,Maharashtra,0,6,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Sim,Sim,Não,Sim,Não,Não,Sim,Mensal,Sim,Débito em Conta,89.85,3091.75,14.93,0,624.24,3701.06,Permaneceu,Outros,Outros,0,50-100,20-35,6-12 Meses
94678-MAH,1,0.8708268948487887,Feminino,57,Não,Maharashtra,7,33,Promoção 3,Sim,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,100.5,2599.95,0.0,0,667.16,3267.11,Permaneceu,Outros,Outros,0,> 100,> 50,>= 24 Meses
59594-TAM,1,0.8264690437586192,Masculino,50,Sim,Tamil Nadu,0,27,Promoção 4,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Não,Mensal,Sim,Débito em Conta,68.6,1108.6,0.0,90,362.55,1561.15,Permaneceu,Outros,Outros,0,50-100,36-50,>= 24 Meses
38577-BIH,1,0.8747600194098069,Feminino,30,Sim,Bihar,6,36,Nenhuma,Sim,Não,Sim,DSL,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,44.5,90.05,0.0,0,61.74,151.79,Novo Cliente,Outros,Outros,0,20-50,20-35,>= 24 Meses
59258-TEL,1,0.8488530778228438,Masculino,48,Sim,Telangana,12,24,Promoção 4,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,74.15,1345.75,0.0,0,204.48,1550.23,Permaneceu,Outros,Outros,0,50-100,36-50,>= 24 Meses
53350-TEL,1,0.8111160557867072,Masculino,37,Sim,Telangana,6,22,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Não,Débito em Conta,74.5,217.45,0.0,0,20.91,238.36,Novo Cliente,Outros,Outros,0,50-100,36-50,18-24 Meses
68773-MAD,1,0.6511037706330457,Feminino,36,Sim,Madhya Pradesh,1,19,Nenhuma,Sim,Não,Sim,Fibra Óptica,Sim,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,75.0,1778.5,0.0,0,552.92,2331.42,Permaneceu,Outros,Outros,0,50-100,36-50,18-24 Meses
97045-UTT,1,0.6647299586684607,Feminino,36,Não,Uttar Pradesh,9,27,Promoção 5,Não,Não,Sim,DSL,Sim,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,29.05,129.6,0.0,0,0.0,129.6,Permaneceu,Outros,Outros,0,20-50,36-50,>= 24 Meses
96875-WES,1,0.8733214569096793,Feminino,55,Não,West Bengal,9,17,Promoção 4,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,68.65,1493.2,0.0,0,642.39,2135.59,Permaneceu,Outros,Outros,0,50-100,> 50,12-18 Meses
38217-AND,1,0.8703425631256647,Feminino,38,Sim,Andhra Pradesh,7,24,Promoção 4,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Sim,Sim,Não,Mensal,Sim,Débito em Conta,86.55,1066.9,0.0,110,225.0,1401.9,Permaneceu,Outros,Outros,0,50-100,36-50,>= 24 Meses
36760-GUJ,1,0.6663921520314223,Feminino,20,Sim,Gujarat,14,6,Nenhuma,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Sim,Sim,Sim,Mensal,Não,Débito em Conta,85.6,1868.4,0.0,0,226.32,2094.72,Permaneceu,Outros,Outros,0,50-100,20-35,6-12 Meses
71642-KER,1,0.7565438392659715,Feminino,18,Não,Kerala,7,1,Promoção 3,Não,Não,Sim,Cabo,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,48.25,1293.8,0.0,0,0.0,1293.8,Permaneceu,Outros,Outros,0,20-50,< 20,< 6 Meses
33023-GUJ,1,0.7165045176364121,Feminino,25,Sim,Gujarat,13,17,Nenhuma,Sim,Não,Sim,Fibra Óptica,Não,Não,Sim,Não,Não,Não,Não,Sim,Mensal,Não,Débito em Conta,76.45,1117.55,0.0,0,258.44,1375.99,Permaneceu,Outros,Outros,0,50-100,20-35,12-18 Meses
