Customer_ID,Gênero,Idade,Casado,Estado,Número_de_Indicações,Tempo_de_Contrato_Meses,Promoção,Serviço_Telefônico,Múltiplas_Linhas,Serviço_de_Internet,Tipo_de_Internet,Segurança_Online,Backup_Online,Proteção_de_Dispositivo,Suporte_Premium,TV_Streaming,Filmes_Streaming,Música_Streaming,Dados_Ilimitados,Contrato,Fatura_Digital,Método_de_Pagamento,Cobrança_Mensal,Total_Cobrado,Total_Reembolsos,Cobranças_Extras_de_Dados,Cobranças_de_Ligações_Longas,Receita_Total,Status_do_Cliente,Categoria_de_Churn,Motivo_de_Churn,Status_do_Churn,Faixa_Carga_Mensal,Faixa_Idade,Faixa_Tempo_Contrato
34004-PUN,Feminino,52,Sim,Punjab,8,4,,Sim,Não,Não,,,,,,,,,,Mensal,Não,Cartão de Crédito,21.05,139.75,0.0,0,344.4,484.15,Permaneceu,,,0,20-50,> 50,< 6 Meses
32072-PUN,Masculino,59,Não,Punjab,6,30,,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Não,Mensal,Não,Cartão de Crédito,70.55,1493.55,17.6,0,76.0,1551.95,Permaneceu,,,0,50-100,> 50,>= 24 Meses
52391-MAH,Feminino,55,Sim,Maharashtra,2,24,,Sim,Não,Não,,,,,,,,,,Dois Anos,Não,Cartão de Crédito,19.55,876.15,15.17,0,136.74,997.72,Permaneceu,,,0,< 20,> 50,>= 24 Meses
83708-DEL,Feminino,44,Não,Delhi,5,11,Promoção 4,Não,,Sim,DSL,Não,Sim,Sim,Não,Não,Não,Não,Sim,Mensal,Sim,Cartão de Crédito,35.65,646.05,0.0,0,0.0,646.05,Permaneceu,,,0,20-50,36-50,6-12 Meses
45898-TAM,Feminino,22,Sim,Tamil Nadu,7,11,,Sim,Não,Não,,,,,,,,,,Mensal,Não,Cartão de Crédito,19.6,780.25,0.0,0,183.48,963.73,Permaneceu,,,0,< 20,20-35,6-12 Meses
55627-TAM,Masculino,30,Não,Tamil Nadu,2,35,Promoção 1,Sim,Não,Não,,,,,,,,,,Dois Anos,Não,Cartão de Crédito,19.9,1397.3,0.0,0,1454.79,2852.09,Permaneceu,,,0,< 20,20-35,>= 24 Meses
55459-RAJ,Masculino,59,Sim,Rajasthan,5,8,,Sim,Não,Sim,Fibra Óptica,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Dois Anos,Sim,Débito em Conta,108.65,7726.35,0.0,0,1041.12,8767.47,Permaneceu,,,0,> 100,> 50,6-12 Meses
25196-TAM,Feminino,46,Não,Tamil Nadu,14,22,Promoção 4,Sim,Não,Não,,,,,,,,,,Mensal,Não,Cartão de Crédito,19.65,391.7,0.0,0,327.6,719.3,Permaneceu,,,0,< 20,36-50,18-24 Meses
66253-HAR,Feminino,68,Sim,Haryana,11,12,,Sim,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Um Ano,Sim,Cartão de Crédito,105.4,7035.6,0.0,0,178.89,7214.49,Permaneceu,,,0,> 100,> 50,12-18 Meses
87241-WES,Feminino,31,Sim,West Bengal,6,10,Promoção 2,Sim,Sim,Sim,Fibra Óptica,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Mensal,Sim,Cartão de Crédito,109.6,5953.0,0.0,0,780.64,6733.64,Permaneceu,,,0,> 100,20-35,6-12 Meses
42556-JAM,Masculino,50,Sim,Jammu & Kashmir,9,27,,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cheque por Correio,69.9,69.9,0.0,0,4.99,74.89,Churned,Concorrente,Concorrente fez oferta melhor,1,50-100,36-50,>= 24 Meses
48932-MAH,Masculino,53,Sim,Maharashtra,1,14,Promoção 1,Sim,Não,Sim,Fibra Óptica,Não,Sim,Não,Sim,Sim,Não,Não,Sim,Dois Anos,Sim,Cheque por Correio,92.15,6480.9,0.0,0,1402.08,7882.98,Permaneceu,,,0,50-100,> 50,12-18 Meses
22137-KAR,Feminino,51,Não,Karnataka,4,28,,Sim,Não,Não,,,,,,,,,,Um Ano,Não,Cartão de Crédito,19.85,19.85,0.0,0,47.46,67.31,Novo Cliente,,,0,< 20,> 50,>= 24 Meses
96416-HAR,Masculino,27,Não,Haryana,3,11,,Sim,Não,Não,,,,,,,,,,Mensal,Não,Cartão de Crédito,20.15,20.15,0.0,0,33.58,53.73,Churned,Concorrente,Concorrente fez oferta melhor,1,20-50,20-35,6-12 Meses
57004-TAM,Masculino,48,Sim,Tamil Nadu,3,9,,Sim,Não,Não,,,,,,,,,,Um Ano,Não,Débito em Conta,19.9,505.45,0.0,0,471.75,977.2,Permaneceu,,,0,< 20,36-50,6-12 Meses
74520-ODI,Feminino,71,Sim,Odisha,7,14,,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,85.05,85.05,0.0,0,16.37,101.42,Churned,Concorrente,Concorrente ofereceu dispositivos melhores,1,50-100,> 50,12-18 Meses
81435-KAR,Masculino,52,Não,Karnataka,3,29,,Sim,Sim,Não,,,,,,,,,,Dois Anos,Não,Débito em Conta,25.7,1443.65,0.0,0,671.55,2115.2,Permaneceu,,,0,20-50,> 50,>= 24 Meses
84975-UTT,Feminino,36,Não,Uttar Pradesh,7,21,,Sim,Não,Sim,Fibra Óptica,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,108.25,5935.1,0.0,0,2299.67,8234.77,Permaneceu,,,0,> 100,36-50,18-24 Meses
66631-HAR,Feminino,25,Sim,Haryana,0,27,,Sim,Não,Não,,,,,,,,,,Um Ano,Não,Cartão de Crédito,20.35,1267.0,0.0,0,1854.37,3121.37,Permaneceu,,,0,20-50,20-35,>= 24 Meses
99555-KAR,Masculino,64,Sim,Karnataka,10,26,,Sim,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Mensal,Sim,Débito em Conta,98.75,1587.55,0.0,0,242.56,1830.11,Churned,Atitude,Attitude of support person,1,50-100,> 50,>= 24 Meses
58571-GUJ,Masculino,50,Não,Gujarat,10,22,Promoção 5,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Não,Mensal,Sim,Débito em Conta,71.05,472.65,0.0,10,199.5,682.15,Permaneceu,,,0,50-100,36-50,18-24 Meses
44709-WES,Feminino,72,Sim,West Bengal,7,17,,Não,,Sim,DSL,Não,Sim,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,30.75,82.85,0.0,0,0.0,82.85,Novo Cliente,,,0,20-50,> 50,12-18 Meses
59940-MAH,Masculino,72,Sim,Maharashtra,11,13,,Sim,Sim,Não,,,,,,,,,,Dois Anos,Não,Cartão de Crédito,25.65,1740.8,0.0,0,1883.52,3624.32,Permaneceu,,,0,20-50,> 50,12-18 Meses
68533-AND,Feminino,61,Não,Andhra Pradesh,1,36,Promoção 2,Sim,Não,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Dois Anos,Não,Cartão de Crédito,85.5,4421.95,0.0,0,1730.43,6152.38,Permaneceu,,,0,50-100,> 50,>= 24 Meses
39870-WES,Masculino,40,Não,West Bengal,10,21,Promoção 5,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Não,Débito em Conta,-7.0,69.75,0.0,0,27.97,97.72,Churned,Atitude,Attitude of support person,1,< 20,36-50,18-24 Meses
41682-KAR,Feminino,21,Não,Karnataka,12,10,,Sim,Não,Não,,,,,,,,,,Um Ano,Sim,Cartão de Crédito,20.35,1442.65,0.0,0,1619.43,3062.08,Permaneceu,,,0,20-50,20-35,6-12 Meses
71483-BIH,Masculino,47,Sim,Bihar,6,20,Promoção 5,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cartão de Crédito,69.1,69.1,0.0,0,16.55,85.65,Churned,Outro,Não sabe/Não informado,1,50-100,36-50,18-24 Meses
37016-JAM,Feminino,63,Sim,Jammu & Kashmir,12,18,Promoção 3,Sim,Não,Não,,,,,,,,,,Dois Anos,Não,Débito em Conta,20.4,743.5,0.0,0,264.86,1008.36,Permaneceu,,,0,20-50,> 50,18-24 Meses
48317-TEL,Feminino,34,Não,Telangana,9,11,Promoção 5,Sim,Não,Não,,,,,,,,,,Mensal,Sim,Cartão de Crédito,19.6,59.75,0.0,0,39.84,99.59,Churned,Atitude,Attitude of support person,1,< 20,20-35,6-12 Meses
21717-BIH,Masculino,36,Sim,Bihar,13,15,Promoção 2,Sim,Sim,Sim,DSL,Sim,Sim,Não,Sim,Não,Sim,Sim,Sim,Dois Anos,Sim,Cartão de Crédito,75.85,4261.2,0.0,0,2104.48,6365.68,Permaneceu,,,0,50-100,36-50,12-18 Meses
32917-AND,Feminino,35,Sim,Andhra Pradesh,1,25,,Sim,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Um Ano,Não,Cartão de Crédito,80.0,5040.2,0.0,0,2143.26,7183.46,Permaneceu,,,0,50-100,20-35,>= 24 Meses
71733-UTT,Masculino,75,Sim,Uttar Pradesh,6,22,,Sim,Não,Sim,Cabo,Não,Sim,Não,Sim,Não,Não,Não,Sim,Dois Anos,Sim,Débito em Conta,54.55,601.25,0.0,0,130.46,731.71,Permaneceu,,,0,50-100,> 50,18-24 Meses
12762-TAM,Feminino,39,Não,Tamil Nadu,11,18,,Sim,Não,Não,,,,,,,,,,Dois Anos,Sim,Cartão de Crédito,19.7,494.05,0.0,0,1111.2,1605.25,Permaneceu,,,0,< 20,36-50,18-24 Meses
17096-GUJ,Feminino,49,Não,Gujarat,8,1,Promoção 1,Sim,Não,Sim,Fibra Óptica,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Dois Anos,Não,Débito em Conta,105.5,7611.55,0.0,0,1962.0,9573.55,Permaneceu,,,0,> 100,36-50,< 6 Meses
56174-CHH,Feminino,21,Não,Chhattisgarh,11,9,Promoção 1,Sim,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Um Ano,Sim,Cartão de Crédito,105.1,7234.8,0.0,110,1588.38,8933.18,Permaneceu,,,0,> 100,20-35,6-12 Meses
58051-BIH,Masculino,28,Sim,Bihar,2,13,,Sim,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Um Ano,Sim,Cartão de Crédito,99.8,5515.45,0.0,0,2372.72,7888.17,Permaneceu,,,0,50-100,20-35,12-18 Meses
32129-GUJ,Masculino,67,Não,Gujarat,12,29,,Sim,Não,Sim,Fibra Óptica,Não,Não,Sim,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,76.65,1313.55,0.0,0,520.37,1833.92,Churned,Concorrente,Concorrente ofereceu mais dados,1,50-100,> 50,>= 24 Meses
38403-KAR,Feminino,34,Não,Karnataka,5,19,Promoção 4,Sim,Sim,Não,,,,,,,,,,Dois Anos,Não,Cartão de Crédito,25.1,428.45,14.57,0,712.08,1125.96,Permaneceu,,,0,20-50,20-35,18-24 Meses
36620-WES,Feminino,41,Não,West Bengal,7,1,Promoção 4,Sim,Não,Não,,,,,,,,,,Dois Anos,Não,Cartão de Crédito,19.55,223.15,26.32,0,188.32,385.15,Permaneceu,,,0,< 20,36-50,< 6 Meses
13683-AND,Feminino,56,Sim,Andhra Pradesh,12,8,,Não,,Sim,Cabo,Não,Sim,Sim,Sim,Não,Sim,Sim,Sim,Um Ano,Não,Débito em Conta,51.0,2264.5,0.0,0,0.0,2264.5,Permaneceu,,,0,50-100,> 50,6-12 Meses
78890-UTT,Feminino,81,Não,Uttar Pradesh,2,25,,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Não,Sim,Sim,Não,Não,Sim,Mensal,Sim,Débito em Conta,95.05,4504.55,0.0,0,668.34,5172.89,Churned,Concorrente,Concorrente ofereceu maior velocidade,1,50-100,> 50,>= 24 Meses
92894-MAH,Feminino,37,Não,Maharashtra,3,19,,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Dois Anos,Sim,Débito em Conta,101.05,5971.25,0.0,0,1066.89,7038.14,Permaneceu,,,0,> 100,36-50,18-24 Meses
64819-UTT,Feminino,30,Sim,Uttar Pradesh,12,31,,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Um Ano,Sim,Débito em Conta,74.25,4859.25,0.0,0,2497.44,7356.69,Permaneceu,,,0,50-100,20-35,>= 24 Meses
62880-DEL,Feminino,47,Não,Delhi,2,12,Promoção 2,Sim,Não,Sim,DSL,Sim,Não,Sim,Não,Não,Não,Não,Sim,Mensal,Não,Cartão de Crédito,54.55,2455.05,0.0,0,1350.72,3805.77,Permaneceu,,,0,50-100,36-50,12-18 Meses
22665-UTT,Feminino,25,Sim,Uttar Pradesh,2,16,,Sim,Não,Não,,,,,,,,,,Dois Anos,Não,Cartão de Crédito,19.4,1083.0,0.0,0,1526.25,2609.25,Permaneceu,,,0,< 20,20-35,12-18 Meses
27856-UTT,Feminino,33,Sim,Uttar Pradesh,1,32,Promoção 5,Sim,Não,Não,,,,,,,,,,Mensal,Sim,Débito em Conta,19.25,19.25,0.0,0,9.44,28.69,Novo Cliente,,,0,< 20,20-35,>= 24 Meses
82310-TAM,Masculino,55,Sim,Tamil Nadu,2,16,Promoção 1,Não,,Sim,DSL,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Um Ano,Sim,Débito em Conta,54.4,3723.65,25.62,0,0.0,3698.03,Permaneceu,,,0,50-100,> 50,12-18 Meses
26567-UTT,Feminino,67,Sim,Uttar Pradesh,1,35,,Sim,Não,Não,,,,,,,,,,Dois Anos,Não,Cartão de Crédito,20.35,20.35,0.0,0,30.09,50.44,Novo Cliente,,,0,20-50,> 50,>= 24 Meses
75092-HAR,Masculino,26,Não,Haryana,15,15,,Não,,Sim,DSL,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Cartão de Crédito,49.8,836.35,0.0,0,0.0,836.35,Permaneceu,,,0,20-50,20-35,12-18 Meses
38985-UTT,Masculino,57,Não,Uttar Pradesh,11,12,,Sim,Sim,Sim,DSL,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,51.1,711.15,0.0,0,466.95,1178.1,Permaneceu,,,0,50-100,> 50,12-18 Meses
75175-KER,Feminino,56,Sim,Kerala,6,5,,Sim,Sim,Sim,DSL,Não,Sim,Não,Não,Não,Sim,Sim,Sim,Mensal,Não,Débito em Conta,64.4,1802.15,0.0,0,260.68,2062.83,Permaneceu,,,0,50-100,> 50,< 6 Meses
36925-TAM,Masculino,65,Não,Tamil Nadu,5,21,Promoção 3,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,105.8,2998.0,0.0,0,681.8,3679.8,Permaneceu,,,0,> 100,> 50,18-24 Meses
33839-GUJ,Masculino,24,Sim,Gujarat,6,1,Promoção 2,Sim,Não,Não,,,,,,,,,,Dois Anos,Não,Cartão de Crédito,19.6,808.95,0.0,0,918.4,1727.35,Permaneceu,,,0,< 20,20-35,< 6 Meses
94347-AND,Feminino,50,Sim,Andhra Pradesh,1,33,,Sim,Sim,Sim,Fibra Óptica,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Mensal,Não,Cartão de Crédito,108.25,6780.1,0.0,0,325.71,7105.81,Permaneceu,,,0,> 100,36-50,>= 24 Meses
98716-GUJ,Feminino,62,Sim,Gujarat,14,23,Promoção 4,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Não,Não,Não,Sim,Não,Sim,Mensal,Não,Débito em Conta,89.85,1424.95,0.0,0,64.2,1489.15,Churned,Insatisfação,Insatisfação com o serviço,1,50-100,> 50,18-24 Meses
84377-ASS,Feminino,63,Não,Assam,6,3,,Sim,Não,Sim,Fibra Óptica,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Um Ano,Não,Cartão de Crédito,105.95,1348.9,0.0,0,78.82,1427.72,Churned,Concorrente,Concorrente ofereceu maior velocidade,1,> 100,> 50,< 6 Meses
92424-PUN,Feminino,40,Não,Punjab,12,9,,Sim,Sim,Sim,Cabo,Não,Sim,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cartão de Crédito,55.0,3092.65,0.0,0,361.8,3454.45,Churned,Outro,Não sabe/Não informado,1,50-100,36-50,6-12 Meses
37572-RAJ,Feminino,33,Não,Rajasthan,7,13,,Sim,Não,Sim,Fibra Óptica,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Dois Anos,Sim,Débito em Conta,100.45,3801.7,0.0,0,1479.66,5281.36,Permaneceu,,,0,> 100,20-35,12-18 Meses
35701-MAH,Masculino,33,Não,Maharashtra,10,6,,Não,,Sim,DSL,Sim,Sim,Não,Sim,Não,Não,Não,Não,Dois Anos,Não,Cartão de Crédito,39.4,1978.65,0.0,130,0.0,2108.65,Permaneceu,,,0,20-50,20-35,6-12 Meses
73262-HAR,Masculino,34,Sim,Haryana,2,25,Promoção 4,Sim,Não,Sim,DSL,Não,Sim,Não,Sim,Não,Não,Não,Não,Mensal,Sim,Cartão de Crédito,53.9,834.15,0.0,40,109.76,983.91,Churned,Outro,Não sabe/Não informado,1,50-100,20-35,>= 24 Meses
95174-KAR,Feminino,40,Sim,Karnataka,6,26,Promoção 2,Sim,Sim,Sim,DSL,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Um Ano,Sim,Cartão de Crédito,77.55,3471.1,0.0,0,223.08,3694.18,Permaneceu,,,0,50-100,36-50,>= 24 Meses
21518-GUJ,Masculino,69,Sim,Gujarat,14,27,,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cartão de Crédito,70.65,70.65,0.0,0,37.68,108.33,Churned,Concorrente,Concorrente ofereceu dispositivos melhores,1,50-100,> 50,>= 24 Meses
83677-HAR,Masculino,38,Não,Haryana,1,29,Promoção 1,Sim,Não,Sim,DSL,Sim,Sim,Não,Não,Não,Não,Não,Sim,Um Ano,Sim,Cartão de Crédito,53.65,3804.4,0.0,0,978.42,4782.82,Permaneceu,,,0,50-100,36-50,>= 24 Meses
53365-HAR,Feminino,83,Sim,Haryana,2,31,,Sim,Não,Sim,DSL,Não,Não,Não,Não,Não,Não,Não,Sim,Dois Anos,Não,Cartão de Crédito,43.8,2106.05,20.45,0,1746.85,3832.45,Permaneceu,,,0,20-50,> 50,>= 24 Meses
74063-TAM,Feminino,57,Não,Tamil Nadu,4,12,Promoção 3,Sim,Sim,Não,,,,,,,,,,Um Ano,Não,Débito em Conta,24.6,605.25,0.0,0,1023.84,1629.09,Permaneceu,,,0,20-50,> 50,12-18 Meses
55901-WES,Feminino,68,Não,West Bengal,3,5,Promoção 1,Sim,Sim,Não,,,,,,,,,,Dois Anos,Não,Débito em Conta,23.95,1756.2,0.0,0,2181.12,3937.32,Permaneceu,,,0,20-50,> 50,< 6 Meses
79112-MAD,Masculino,37,Não,Madhya Pradesh,1,3,Promoção 2,Sim,Não,Sim,Fibra Óptica,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Um Ano,Sim,Débito em Conta,98.45,6145.2,0.0,0,2535.77,8680.97,Permaneceu,,,0,50-100,36-50,< 6 Meses
35560-UTT,Feminino,40,Não,Uttar Pradesh,2,23,Promoção 4,Sim,Não,Não,,,,,,,,,,Um Ano,Não,Cheque por Correio,20.1,407.05,0.0,0,338.4,745.45,Permaneceu,,,0,20-50,36-50,18-24 Meses
64674-PUN,Masculino,29,Sim,Punjab,11,3,Promoção 3,Sim,Não,Sim,DSL,Não,Sim,Não,Sim,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,53.8,1389.85,0.0,0,1119.96,2509.81,Permaneceu,,,0,50-100,20-35,< 6 Meses
42869-JHA,Feminino,43,Sim,Jharkhand,0,25,Promoção 2,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Um Ano,Sim,Débito em Conta,111.45,7266.95,0.0,0,2519.68,9786.63,Permaneceu,,,0,> 100,36-50,>= 24 Meses
27465-JAM,Feminino,50,Não,Jammu & Kashmir,10,30,,Sim,Não,Não,,,,,,,,,,Mensal,Não,Cartão de Crédito,19.85,19.85,0.0,0,16.47,36.32,Novo Cliente,,,0,< 20,36-50,>= 24 Meses
54112-UTT,Feminino,50,Não,Uttarakhand,0,21,Promoção 2,Sim,Sim,Sim,DSL,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Um Ano,Sim,Cartão de Crédito,84.15,4164.4,0.0,0,2324.5,6488.9,Permaneceu,,,0,50-100,36-50,18-24 Meses
61798-PUN,Masculino,48,Não,Punjab,1,22,,Sim,Não,Sim,DSL,Não,Sim,Sim,Sim,Não,Sim,Sim,Sim,Um Ano,Não,Débito em Conta,70.25,2198.9,0.0,0,519.9,2718.8,Permaneceu,,,0,50-100,36-50,18-24 Meses
73829-MAD,Feminino,30,Não,Madhya Pradesh,2,7,,Não,,Sim,DSL,Não,Não,Sim,Sim,Sim,Sim,Sim,Não,Dois Anos,Não,Cartão de Crédito,53.35,3090.05,0.0,100,0.0,3190.05,Permaneceu,,,0,50-100,20-35,6-12 Meses
65346-UTT,Masculino,63,Sim,Uttar Pradesh,10,36,Promoção 4,Sim,Sim,Não,,,,,,,,,,Mensal,Não,Cartão de Crédito,24.8,475.25,37.06,0,167.28,605.47,Permaneceu,,,0,20-50,> 50,>= 24 Meses
85356-JAM,Feminino,33,Não,Jammu & Kashmir,6,26,Promoção 2,Sim,Não,Sim,Fibra Óptica,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Um Ano,Não,Cartão de Crédito,87.55,4475.9,0.0,0,732.87,5208.77,Permaneceu,,,0,50-100,20-35,>= 24 Meses
14769-GUJ,Feminino,59,Sim,Gujarat,13,31,,Não,,Sim,Cabo,Não,Não,Não,Sim,Não,Não,Não,Sim,Mensal,Não,Débito em Conta,29.85,75.6,0.0,0,0.0,75.6,Churned,Outro,Não sabe/Não informado,1,20-50,> 50,>= 24 Meses
18825-AND,Feminino,40,Não,Andhra Pradesh,12,3,,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Sim,Sim,Sim,Mensal,Sim,Débito em Conta,85.7,169.8,0.0,0,28.14,197.94,Churned,Atitude,Atendimento insatisfatório,1,50-100,36-50,< 6 Meses
71327-MAD,Feminino,39,Sim,Madhya Pradesh,7,2,Promoção 2,Sim,Sim,Sim,Fibra Óptica,Sim,Sim,Não,Não,Sim,Não,Não,Sim,Um Ano,Não,Débito em Conta,94.15,5811.8,0.0,0,2882.4,8694.2,Permaneceu,,,0,50-100,36-50,< 6 Meses
77916-BIH,Feminino,54,Não,Bihar,2,8,,Sim,Sim,Sim,Fibra Óptica,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Dois Anos,Sim,Cartão de Crédito,108.75,7156.2,0.0,0,2154.05,9310.25,Churned,Concorrente,Concorrente ofereceu dispositivos melhores,1,> 100,> 50,6-12 Meses
83883-ODI,Masculino,61,Não,Odisha,15,2,,Não,,Sim,DSL,Não,Sim,Não,Não,Sim,Não,Não,Sim,Um Ano,Sim,Débito em Conta,39.1,1309.0,0.0,0,0.0,1309.0,Permaneceu,,,0,20-50,> 50,< 6 Meses
54740-BIH,Feminino,51,Não,Bihar,10,24,Promoção 3,Sim,Não,Sim,DSL,Sim,Sim,Não,Sim,Sim,Não,Não,Sim,Um Ano,Não,Cartão de Crédito,70.6,2708.2,0.0,0,1605.12,4313.32,Permaneceu,,,0,50-100,> 50,>= 24 Meses
54195-MAH,Feminino,61,Sim,Maharashtra,11,23,,Sim,Não,Não,,,,,,,,,,Mensal,Não,Débito em Conta,19.75,19.75,0.0,0,37.62,57.37,Novo Cliente,,,0,< 20,> 50,18-24 Meses
38504-GUJ,Masculino,55,Não,Gujarat,12,31,Promoção 5,Sim,Sim,Sim,Fibra Óptica,Não,Não,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,74.95,74.95,0.0,0,30.07,105.02,Churned,Concorrente,Concorrente ofereceu dispositivos melhores,1,50-100,> 50,>= 24 Meses
73074-WES,Masculino,63,Não,West Bengal,2,14,Promoção 4,Sim,Não,Não,,,,,,,,,,Mensal,Não,Débito em Conta,20.4,321.4,0.0,0,728.64,1050.04,Permaneceu,,,0,20-50,> 50,12-18 Meses
92996-PUN,Masculino,61,Não,Punjab,13,5,Promoção 1,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Dois Anos,Sim,Débito em Conta,109.75,7932.5,0.0,140,1349.28,9421.78,Permaneceu,,,0,> 100,> 50,< 6 Meses
35642-WES,Masculino,59,Não,West Bengal,9,9,Promoção 2,Sim,Sim,Sim,Cabo,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,Mensal,Sim,Cartão de Crédito,74.55,3023.55,0.0,0,1170.55,4194.1,Permaneceu,,,0,50-100,> 50,6-12 Meses
68876-UTT,Feminino,23,Não,Uttar Pradesh,15,8,Promoção 2,Sim,Sim,Sim,Fibra Óptica,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Dois Anos,Não,Débito em Conta,109.3,7337.55,0.0,0,861.25,8198.8,Permaneceu,,,0,> 100,20-35,6-12 Meses
58270-WES,Masculino,55,Sim,West Bengal,12,32,,Sim,Não,Não,,,,,,,,,,Dois Anos,Não,Débito em Conta,19.55,1463.45,0.0,0,1247.76,2711.21,Permaneceu,,,0,< 20,> 50,>= 24 Meses
81052-AND,Feminino,69,Não,Andhra Pradesh,14,14,,Sim,Não,Não,,,,,,,,,,Dois Anos,Sim,Débito em Conta,20.05,1263.05,43.66,0,3345.98,4565.37,Permaneceu,,,0,20-50,> 50,12-18 Meses
47773-HAR,Feminino,49,Sim,Haryana,0,32,,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Não,Sim,Sim,Sim,Sim,Não,Um Ano,Sim,Débito em Conta,106.65,5168.1,0.0,130,1103.48,6401.58,Permaneceu,,,0,> 100,36-50,>= 24 Meses
48041-PUN,Feminino,40,Sim,Punjab,12,30,Promoção 4,Sim,Sim,Sim,Fibra Óptica,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Mensal,Sim,Cartão de Crédito,88.8,1672.35,0.0,0,646.95,2319.3,Permaneceu,,,0,50-100,36-50,>= 24 Meses
81886-CHH,Feminino,29,Não,Chhattisgarh,2,27,Promoção 1,Sim,Sim,Sim,Fibra Óptica,Não,Sim,Sim,Não,Não,Não,Não,Sim,Mensal,Sim,Débito em Conta,85.4,5869.4,0.0,0,2379.81,8249.21,Permaneceu,,,0,50-100,20-35,>= 24 Meses
45698-HAR,Feminino,18,Não,Haryana,15,2,,Sim,Sim,Não,,,,,,,,,,Mensal,Não,Débito em Conta,25.4,1139.2,0.0,0,473.29,1612.49,Permaneceu,,,0,20-50,< 20,< 6 Meses
83655-PUN,Feminino,49,Não,Punjab,13,34,,Sim,Sim,Sim,DSL,Sim,Sim,Não,Não,Não,Sim,Sim,Sim,Dois Anos,Não,Débito em Conta,69.7,3686.05,0.0,0,1480.29,5166.34,Permaneceu,,,0,50-100,36-50,>= 24 Meses
21592-KAR,Masculino,29,Não,Karnataka,11,36,,Sim,Sim,Sim,Fibra Óptica,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Mensal,Não,Débito em Conta,90.15,2423.4,0.0,0,505.98,2929.38,Permaneceu,,,0,50-100,20-35,>= 24 Meses
